EmployeeID,MeanDailyHours,StdDailyHours,WorkedDays
126,6.286230158730159,0.31405419879121366,231
127,6.3661511299435025,0.30560847655925627,236
128,8.19166087962963,0.29711573500497906,240
129,6.4520891203703705,0.31514312200477507,240
130,6.682986714975845,0.3017011062198979,230
131,7.4826477541371155,0.29140090801925084,235
132,9.920131519274376,0.3128869861899561,245
133,7.4156382978723405,0.29371370308267924,235
134,7.4953384687208215,0.295297817659257,238
135,5.998969652471855,0.28754682617024546,227
136,6.85954534662868,0.2736884968860533,234
137,6.131909722222222,0.3007888388169094,232
138,7.67480543318649,0.28232179099043114,227
139,8.878969421101774,0.30483866857334296,238
140,10.89584530651341,0.30355949410050675,232
141,10.692001669051026,0.31673964535132504,233
142,7.060316091954023,0.3016817394025219,232
143,9.009179138321995,0.2940221428307152,245
144,7.420447466294746,0.2949671078665677,239
145,7.585973922902495,0.304401869268774,245
146,6.624136698939603,0.31784891455370273,241
147,6.192764830508475,0.3179692820147781,236
148,6.472303436911488,0.3119169027133294,236
149,8.195051440329218,0.3105541185251595,243
150,6.787695733708392,0.27174606529819867,237
151,7.3021394799054375,0.30308337903294835,235
152,6.822407010014307,0.3088207903208703,233
153,7.322458937198068,0.2980406645064434,230
154,6.164361829501916,0.31438215916542184,232
155,7.610284810126583,0.2938036667730017,237
156,6.5951353874883285,0.3182953779986332,238
157,10.648925376647835,0.29781486557611353,236
158,6.20442731277533,0.28237853849717043,227
159,8.591902250351618,0.3000731063992162,237
160,6.001353864734299,0.2948516035328985,230
161,6.281751101321586,0.3060211981320457,227
162,7.9055698005698005,0.284207412495015,234
163,7.175699035812673,0.29152067546179017,242
164,6.651255274261604,0.30651568419373354,237
165,7.906068376068376,0.3098415173969699,234
166,6.718815667131567,0.3106013054865066,239
167,6.290588023088023,0.32212921979732656,231
168,7.178114997713763,0.28791777207710334,243
169,6.286431712962963,0.31853414621321874,240
170,7.217978595478596,0.28735907201313404,231
171,7.809089371980676,0.30007503632329147,230
172,6.805152662993573,0.3223801201660619,242
173,6.484045584045584,0.2916407143451176,234
174,7.651214845550945,0.31204439235515236,241
175,7.585962725546058,0.28253723599127883,234
176,9.179540598290597,0.28028150786904765,234
177,6.37815324858757,0.2861808860552732,236
178,8.47764719848053,0.28425556002418806,234
179,6.965121812386157,0.3113988122824903,244
180,6.474620792992162,0.32824060910017666,241
181,8.876004361799817,0.2913333598297988,242
182,6.58834186159844,0.29526113476195776,228
183,10.995573136427566,0.2986388394533272,237
184,7.810652071563088,0.2845646156122051,236
185,7.22925660291439,0.2562826735526897,244
186,6.419389838556505,0.3048313332581923,234
187,6.779623617123617,0.29945578035721765,231
188,7.390809591642925,0.3011681292163029,234
189,6.192049516908213,0.30006144698138326,230
190,6.014660228898426,0.319916235184263,233
191,7.3010291438979955,0.28185076060393366,244
192,7.061997245179064,0.32285962479289637,242
193,8.724735996326904,0.29501107836803103,242
194,10.807604755178907,0.2977175428190616,236
195,7.41028883972468,0.29716098517749173,226
196,9.190491803278688,0.2877807299804729,244
197,7.393010477582846,0.2966990176540525,228
198,7.402587597971416,0.28200231915649815,241
199,6.711708214624881,0.2809484869599171,234
200,9.230231673582296,0.34330303871246004,241
201,6.880860065086006,0.28901333282801317,239
202,9.292572463768115,0.29567596171625593,230
203,6.0161487142164,0.27599226393132265,229
204,6.326000243664717,0.2995262336345191,228
205,6.406121659634318,0.3039749676779021,237
206,8.751425846447306,0.2847639914668037,233
207,7.389827546296297,0.31182461936703904,240
208,6.196189083820663,0.2896130192424687,228
209,7.706279637377963,0.29933413597986136,239
210,7.50663439372983,0.30006151458386787,241
211,9.075687613843352,0.28326272400143215,244
212,5.993242277547258,0.31645948545766256,241
213,6.030856290174472,0.29455625217585785,242
214,6.020102278010228,0.2940902792657781,239
215,6.8990951711204875,0.28436129303968,237
216,10.781685108344858,0.29315086596161183,241
217,8.983126503126503,0.31371976650889405,231
218,7.383425160697889,0.30513395279556726,242
219,6.823666187739463,0.2863187864318864,232
220,6.789116575591986,0.28167875824709726,244
221,7.409312285854136,0.327454063592895,227
222,10.82543586269196,0.31511251291249903,246
223,6.877650214592275,0.3245835392200462,233
224,8.906513949013949,0.30127510662907225,231
225,6.683451882845189,0.29195971587531866,239
226,7.924495583449559,0.30345616845002443,239
227,6.310503323836657,0.2952188261554832,234
228,7.887926545792655,0.2832077719757811,239
229,8.882879515317788,0.2863611380469801,243
230,7.089900137741047,0.29180701343698234,242
231,7.4908156028368795,0.3241376626882567,235
232,8.685538548752834,0.30099850070245693,245
233,6.802448347107438,0.30445392101866314,242
234,9.126422039323273,0.284255585010029,243
235,7.0165869667135485,0.30487357578120594,237
236,6.7042970272904485,0.2867032118891488,228
237,8.402038626609443,0.278939386460052,233
238,6.483074151557415,0.29031346358367893,239
239,7.233100241545894,0.30176728172597184,230
240,8.69020202020202,0.31729951162673303,231
241,6.037342143906021,0.30205218941822604,227
242,7.28216548463357,0.2928937625799608,235
243,9.377237144168962,0.30808051135146963,242
244,7.309830051570557,0.28678381955667054,237
245,7.1137529550827425,0.28938250932939263,235
246,7.438477452347745,0.2810268963092576,239
247,7.57411306042885,0.3206182193098592,228
248,9.963191029143898,0.2919160064729406,244
249,6.214981325863679,0.30846723086824707,238
250,6.810724121557455,0.2937329750616437,234
251,6.655866150961088,0.3050293227361271,237
252,7.5149104683195596,0.3033660408814728,242
253,6.408397904483431,0.3105918201483647,228
254,10.702960618846694,0.28895255285281607,237
255,7.003219806763285,0.29698532777758585,230
256,8.629089635854342,0.27930145620551045,238
257,10.40263888888889,0.3110748731223441,246
258,6.731132756132756,0.29383887036193024,231
259,7.089940645773979,0.3002072094085285,234
260,7.680787229137851,0.30964617244424897,241
261,6.798771808999081,0.328469848168387,242
262,7.8054694323144105,0.2906267925382146,229
263,7.0984033816425125,0.28680718040214026,230
264,8.88621676163343,0.2977351660791225,234
265,7.604899320718098,0.30087285645992673,229
266,9.119233288166214,0.2995268560683179,246
267,6.820739942528736,0.3051040652834886,232
268,7.512698248040572,0.29250515456399445,241
269,6.712491654744873,0.28974987790917794,233
270,7.899165479582146,0.30312217258718793,234
271,8.205001129177958,0.3222664266124721,246
272,7.165214592274678,0.293740967579518,233
273,6.510595238095238,0.301523275480973,231
274,7.932475845410628,0.3062088877086532,230
275,6.717376142376143,0.3108282363675266,231
276,8.616050275482094,0.31406734778532136,242
277,6.7559891304347826,0.2926169085787843,230
278,7.710548213411649,0.28960265843228766,227
279,6.608694327238632,0.3107915549552872,237
280,7.345515705578996,0.2961422140181299,237
281,6.168100858369098,0.27904290195724574,233
282,7.386711943220754,0.3085347173410532,227
283,8.098430373605046,0.2824763645234353,229
284,6.020169234360411,0.2994575122050349,238
285,9.813845220766618,0.3211048583630769,229
286,6.108189257722453,0.2752150242910848,241
287,8.305402717127608,0.30481010247474777,229
288,7.521103958035289,0.2786111456372562,233
289,6.406720393232739,0.2952837468791855,243
290,10.00545560204556,0.31823513387120195,239
291,7.097786016949153,0.3060312505998367,236
292,6.407837219935986,0.295624418527194,243
293,7.803427128427129,0.2880671351205011,231
294,6.295862148455509,0.3141030777364213,241
295,7.136065808297568,0.29623414749104365,233
296,8.798176638176638,0.2818531771786291,234
297,7.500663706739527,0.29644297210398374,244
298,7.083401261523533,0.3003647419400243,229
299,6.276725403817915,0.3107923098440209,227
300,7.098347763347763,0.298151182358562,231
301,7.805346304454234,0.2928771389628448,227
302,10.902830520393811,0.31791097918397493,237
303,6.1924824929971996,0.284590023998949,238
304,5.994694444444445,0.3047702972072372,230
305,10.050054855275445,0.30704256700130345,238
306,7.678097461685824,0.30678174084501103,232
307,5.978927895981087,0.28752927784338406,235
308,7.978443486590038,0.30429959500290676,232
309,10.008350095785442,0.2731341619807157,232
310,7.783258196721311,0.3258547766462819,244
311,7.9786750348675035,0.29205933970288467,239
312,7.403508141762452,0.32451525565777567,232
313,7.212850091827365,0.26777413855805776,242
314,7.081466714559387,0.3027784037335016,232
315,6.293542824074074,0.3118947398005814,240
316,6.192324879227053,0.3197592744240028,230
317,6.202630172013017,0.28833214456077877,239
318,8.909899817850638,0.28098052709065574,244
319,6.80999299719888,0.2866829886156291,238
320,9.45522633744856,0.3278124274822544,243
321,10.810497015610652,0.29195930798196895,242
322,6.92431697931698,0.2863245658888474,231
323,7.79930669398907,0.28860666842576127,244
324,7.168747563352827,0.299749195495435,228
325,6.453228166438043,0.3160848332961249,243
326,7.936015283842795,0.3275171117533921,229
327,7.822759412304867,0.2883895162053226,242
328,7.975096108766995,0.2811278853197206,237
329,6.815337713231904,0.288520527694312,241
330,6.073565400843882,0.3133564256308811,237
331,6.410002354048964,0.31108525199809894,236
332,10.695543234767024,0.29655722191505585,248
333,6.985387275242046,0.3190276032101918,241
334,7.986834251606979,0.2972431148306885,242
335,9.466814892623717,0.3302123668246772,238
336,7.715425194931774,0.3198743753850844,228
337,7.72597758702909,0.2920976963344284,233
338,8.896329022988505,0.31870105442959523,232
339,7.781327941865917,0.29358578817513137,237
340,10.4721719348659,0.3068504017331492,232
341,6.202743961352657,0.28624725695200637,230
342,6.620693226120857,0.28471111924892006,228
343,7.9929966329966335,0.2942611603727409,231
344,6.885680076628353,0.2911659697034493,232
345,9.37787641723356,0.2902508387429344,245
346,6.619438431938432,0.3049972209401117,231
347,7.581864426154549,0.29899716957881184,243
348,7.59510101010101,0.2946991589018642,242
349,6.873507092198581,0.3099351157681334,235
350,6.287247474747475,0.3141373407993664,231
351,6.376486354775829,0.31927918320363835,228
352,7.334411976911977,0.2988794445669473,231
353,10.494040835707501,0.27102694312445813,234
354,6.994789915966386,0.27403568838208076,238
355,9.909392076502733,0.31771344154014514,244
356,6.892396694214876,0.32102449579359693,242
357,7.998314009661836,0.3070237601658047,230
358,7.311344671201814,0.30094069000296825,245
359,6.114925444925445,0.3149458314231932,231
360,6.318081125058113,0.32084335939670694,239
361,6.416490429505136,0.2929426819494877,238
362,6.019625403411711,0.2917660868483461,241
363,6.903253968253968,0.29468700196542014,231
364,9.704113475177305,0.29417330730560615,235
365,7.789356600189934,0.2756004608813409,234
366,6.412108695652174,0.28198878942644556,230
367,10.391128117913832,0.2976511437069256,245
368,8.524001406469761,0.27409442643272935,237
369,6.58656795224977,0.33404562623252826,242
370,7.5865811965811965,0.28427030842477846,234
371,6.104338404794836,0.29788963492124826,241
372,6.291572442486539,0.29498244993938033,227
373,6.482304837164751,0.30908006660675436,232
374,10.983654910096819,0.3241047151560939,241
375,8.008833333333333,0.3067715827430095,230
376,7.591120293847567,0.2969365651887182,242
377,10.409626200274348,0.29569318524606764,243
378,8.79542212518195,0.30124458639401197,229
379,10.000467772967772,0.30625883269150295,231
380,7.885713245997089,0.2724837329701487,229
381,7.795277777777778,0.2998931779982277,237
382,7.469465191332411,0.32783940719246696,241
383,7.561153381642512,0.31382315744300787,230
384,6.814644208037826,0.324557506468761,235
385,6.987524717514124,0.30347926369364964,236
386,9.614905857740586,0.3115379847203701,239
387,10.09835300925926,0.2898581818282972,240
388,9.394445592286502,0.3218156342215101,242
389,6.3660610395803525,0.2789734041281639,233
390,7.1049999999999995,0.3098541742052106,236
391,7.408802600472813,0.3195770515893905,235
392,6.669338570127504,0.32370708573724516,244
393,7.585617283950618,0.3033148695191401,234
394,10.68291325136612,0.29172218697903374,244
395,8.309069385841537,0.2918409755865101,237
396,6.612721734892788,0.2891469033986291,228
397,6.88271201814059,0.3142688323992556,245
398,9.416354609929078,0.27416002481902324,235
399,10.025033738191633,0.3195336764910077,247
400,6.452346460384435,0.2761937761751823,237
401,9.774024872152488,0.28780928624919994,239
402,6.417041116005874,0.3108830688513483,227
403,10.500407559198543,0.30443336180224656,244
404,6.578010603964961,0.2888604790878409,241
405,7.105422602089269,0.26584369487196285,234
406,7.8779353741496605,0.3170619767077702,245
407,10.29772654826958,0.2908510929978257,244
408,8.485591889357712,0.30086091712377994,237
409,9.802309820193637,0.29726912815301454,241
410,10.410460557960558,0.29851837453521374,231
411,7.677303436911488,0.2883508075496971,236
412,10.666269177126917,0.3269943767965771,239
413,7.680679916317991,0.30902395878641603,239
414,7.72257226738934,0.31483374404799813,246
415,6.878238304093567,0.3160589479695148,228
416,10.548225957049485,0.29322712321684047,238
417,8.320311483031148,0.3046889552290984,239
418,6.081554641060814,0.3066856940940011,243
419,10.380476190476191,0.2827576451616295,238
420,6.991830699233716,0.31240208454740853,232
421,6.698963272896328,0.280895951471017,239
422,7.083433515482696,0.31674731055376687,244
423,6.503389121338912,0.29576287301502324,239
424,7.0820662568306005,0.31649806600198144,244
425,7.082806473829201,0.3124695950668176,242
426,8.902678826895565,0.3040228185946335,233
427,6.066140609636184,0.31586063730492275,226
428,7.643866989396035,0.3056239640920923,241
429,10.713868621840724,0.3197525426600409,233
430,7.096325863678805,0.2948059537976804,238
431,10.61501613646842,0.28882254801989093,241
432,6.0836524334251605,0.32383658479613103,242
433,8.329586339586339,0.3051635703314791,231
434,8.140834467120182,0.3191364610782365,245
435,7.8935768321513,0.29006469993050304,235
436,9.80588959212377,0.3195280259312792,237
437,6.017259790528233,0.2961527872502717,244
438,6.274626352015733,0.3077223392819524,226
439,6.3090928270042195,0.3033674221498402,237
440,7.619650655021834,0.29587610872736153,229
441,6.370707923112986,0.30259039942377686,237
442,6.990128384687208,0.3076482228328913,238
443,7.4758405797101455,0.3107999803697207,230
444,6.523184113865931,0.3064146177352493,242
445,8.003096797671034,0.33268757042837044,229
446,8.100102339181285,0.27553842153586894,228
447,7.3186814345991555,0.27975457088138445,237
448,6.510007246376812,0.2924979407918953,230
449,9.47278715424285,0.31339075274363587,237
450,10.091632387706856,0.315591280713073,235
451,6.805802341597796,0.2971650949199365,242
452,8.187664565826331,0.3093669365842521,238
453,7.934158285440613,0.2939105290157573,232
454,10.280916902071564,0.2774855292657169,236
455,7.515693306010929,0.28097390171747944,244
456,7.010381512217612,0.32094190302157666,241
457,7.38759541062802,0.3011920267371931,230
458,8.981857999077915,0.28784563209348996,241
459,7.905851370851371,0.3140672391145601,231
460,7.078493085360038,0.3017442601682218,233
461,8.703335629017447,0.31521729270722737,242
462,7.972122359963269,0.32879553008354817,242
463,10.50509574468085,0.30179156510471056,235
464,9.480353223593964,0.29922020549682427,243
465,7.704971539162114,0.2770452965015105,244
466,6.886907713498623,0.3067664884337733,242
467,6.593336748633879,0.2960406760029244,244
468,9.320771072796935,0.2903415501388132,232
469,6.301517447199266,0.29026310191485544,242
470,6.313124113475178,0.29294543513104804,235
471,6.600198067632849,0.3015866453333111,230
472,9.58983449074074,0.32055187228714904,240
473,10.11788268955651,0.2734362095626963,233
474,8.31476602120793,0.3005711256023736,241
475,7.605639619883041,0.28020195152796307,228
476,7.928281400966183,0.30773470819580806,230
477,7.332729044834308,0.3068082534422564,228
478,7.9805807041609516,0.3023696249044584,243
479,6.542558922558922,0.28574942936343467,231
480,6.894249533146591,0.3113061389639281,238
481,7.099682372245664,0.3012054130981338,237
482,7.294853680841335,0.3140175044365898,243
483,6.933727824463118,0.27118458294592296,238
484,8.030177875243664,0.33028864544819636,228
485,6.191245291902071,0.3015235734904274,236
486,10.105665532879819,0.3103015069391172,245
487,6.590548433048433,0.2940083754168633,234
488,8.626039312617703,0.2976513236851896,236
489,6.273640479686735,0.30722948089321117,227
490,8.381559454191033,0.30947577660801723,228
491,7.659834287076777,0.28320414383270637,233
492,6.014918785310734,0.3163230378247713,236
493,10.897943989071038,0.29951147619261,244
494,6.443813352826511,0.2747593202735525,228
495,7.827982941447671,0.2871861268260226,241
496,10.819737268518518,0.2970169741799759,240
497,7.626725768321513,0.3108334327140934,235
498,7.3994878829446735,0.3105263037421922,243
499,7.197954014939309,0.28830335689500536,238
500,7.064413580246914,0.302914980160426,243
501,8.10601775011526,0.29117240626428176,241
502,6.67149931693989,0.30011825369565587,244
503,7.780307621671258,0.3002493431331851,242
504,6.0826198955365625,0.2933879175388096,234
505,8.209500962000963,0.29495415812223347,231
506,9.218184198542804,0.3188529476722027,244
507,7.768436639118457,0.2963598355180449,242
508,7.590477357609711,0.2975043878745923,238
509,9.595219610636278,0.2935048140695247,234
510,7.26327536231884,0.30267341700795364,230
511,6.117728613569321,0.30837735472666394,226
512,7.708791383219954,0.3090126072350493,245
513,7.396068376068376,0.31530875792948426,234
514,7.5718037974683545,0.30654101874549855,237
515,6.912598950882213,0.27116623944474255,233
516,6.608065134099617,0.309093397637752,232
517,6.108080029368575,0.2994048221284256,227
518,7.925064545873675,0.2738690426165651,241
519,9.111901005944215,0.28204077437737757,243
520,6.6217576419213975,0.2813228128960251,229
521,10.988871455137145,0.30718406749210403,239
522,8.716918044077136,0.2601545317001245,242
523,7.419935622317596,0.29921996952025415,233
524,7.517420634920635,0.31050205606285813,231
525,6.2512734339277545,0.3045634893715722,243
526,7.878476324425692,0.33099024023220563,237
527,7.293590579710145,0.2982366149372519,230
528,7.923936741363212,0.3018194358388564,238
529,8.007610882487427,0.2912406232218999,243
530,6.733892496392497,0.3097527307611388,231
531,6.612759487882944,0.2963458179866241,243
532,6.190119870908253,0.3274699929709637,241
533,6.412309251311397,0.2838948052000575,233
534,9.812394349477682,0.30495502999930896,234
535,7.795180737506065,0.29718108333534826,229
536,6.665248419150858,0.2998037640566993,246
537,6.688168328584995,0.2622114282508871,234
538,10.582439909297053,0.3138645171713979,245
539,10.899974537037036,0.2919464532078961,240
540,7.810643776824035,0.3037715698448387,233
541,10.211385327635327,0.2982078344838283,234
542,6.781549408014572,0.27894473073643594,244
543,6.296936170212766,0.3092688056126614,235
544,10.463207994579946,0.3179016143684446,246
545,8.041233424782808,0.27742440555926234,243
546,7.120342066957788,0.3061922773690473,229
547,6.210528752436647,0.2722569153107845,228
548,6.015613026819923,0.30863085545669317,232
549,7.982319788797062,0.29924118294805174,242
550,10.697828385065227,0.3012432411520022,247
551,6.323727053140097,0.3077049013265005,230
552,6.89652719174871,0.28236545457533296,237
553,6.399091970121382,0.28941410926474403,238
554,7.389816810344827,0.32279757709747714,232
555,7.119895264116576,0.30280069869545195,244
556,7.1997842155460186,0.27620118821084605,233
557,5.983684270690444,0.30851409295028004,243
558,10.518713512241055,0.2899119347457996,236
559,6.195073915116834,0.30602645461850786,233
560,7.195747584541063,0.29036938053209127,230
561,6.6062621832358674,0.2837036443997395,228
562,7.4839790448343075,0.30183308437336553,228
563,6.5963852498787,0.3133303096300721,229
564,7.172206521739131,0.2994718034343447,230
565,8.026111111111112,0.30737553348178515,230
566,7.10237188697318,0.3010831925149965,232
567,7.202196251129178,0.31956907105050314,246
568,10.8985589569161,0.31722130477669747,245
569,6.523463618485742,0.2924888390137214,226
570,10.684742231638419,0.29123149218132494,236
571,6.993391500474834,0.29223473232329483,234
572,8.983830721747388,0.2894631003848922,234
573,8.124268207282913,0.3021326408651671,238
574,7.1295670995671,0.2997310707308912,231
575,8.00203096539162,0.2738386347910778,244
576,7.4150274201239865,0.2982611180282523,233
577,7.086783816425121,0.30412861424825477,230
578,6.802122359963269,0.29695912428016846,242
579,6.792666201766621,0.31128965081716525,239
580,6.714373219373219,0.2997803701906139,234
581,8.01858706108706,0.32358328147861476,231
582,7.694989177489178,0.31362412556988684,231
583,7.065130934899657,0.30558810866409863,227
584,7.90828216374269,0.31006733309848533,228
585,10.291057422969187,0.2895352765695819,238
586,7.521268861454047,0.29168146013339924,243
587,7.689250806823421,0.3066508949538841,241
588,10.515668510834487,0.28744217086439283,241
589,6.89815166432255,0.2868876702583633,237
590,7.492503429355281,0.3021614400690996,243
591,7.986484953703704,0.2839691116461028,240
592,7.510137741046832,0.2794186852280749,242
593,6.5948269980506815,0.30265537025109446,228
594,6.282283677482792,0.27103393516620394,226
595,7.468521241830065,0.300185510965238,238
596,7.285244072524407,0.3238908955721552,239
597,8.797695810564663,0.3185136240502749,244
598,6.775005715592135,0.3071062282673835,243
599,6.699550094966762,0.2682880175295979,234
600,10.402478354978355,0.3013641091559738,231
601,5.996221993598536,0.2729508858579735,243
602,8.894559306141584,0.29544390822984534,237
603,9.878622831692452,0.28470812260002953,237
604,5.993167372881356,0.28790196529408735,236
605,6.1708656609195405,0.30414610861413405,232
606,7.820513361462728,0.273738173085915,237
607,7.181788194444445,0.30910875135340965,240
608,7.494121557454891,0.27465989083120823,234
609,6.791671583087512,0.3083590924226159,226
610,7.228327522082752,0.2986518227819342,239
611,7.196454031465094,0.28666900334653717,226
612,7.289913267698078,0.3208693110154891,237
613,8.498400423728814,0.3215109288883017,236
614,6.56247552618698,0.29014669747801913,227
615,6.017825712881023,0.2906531315690858,226
616,6.583521348859777,0.300375275221091,229
617,6.008942837465565,0.2988957979425828,242
618,7.590850914205345,0.31844850788949897,237
619,6.2810387488328665,0.3094373993104679,238
620,6.215752415458937,0.2857722914566064,230
621,7.501866898148148,0.3064960233470341,240
622,8.617627847512784,0.28992563230548557,239
623,7.2657635933806155,0.29556586325646494,235
624,8.392867996201328,0.29189542617210146,234
625,8.036303688141924,0.3037785521589246,238
626,6.055536562203229,0.28404720448024223,234
627,7.291101449275362,0.3115874101269125,230
628,8.01433970856102,0.30939969094954994,244
629,9.183357843137255,0.30930666808621904,238
630,9.52881179138322,0.3017171398768851,245
631,9.807640027322403,0.30648839554108814,244
632,9.17621483071054,0.3027371939494862,233
633,6.31840539284054,0.32246424810350416,239
634,6.005806030389364,0.29330447617307753,234
635,8.388885357815443,0.31006080887715876,236
636,7.376378019323671,0.2870794527512784,230
637,7.671983151183971,0.28588784692004654,244
638,8.591818287037036,0.29542823088134595,240
639,7.271392419962335,0.3082546323439865,236
640,7.370457175925925,0.2804799351805654,240
641,6.5930100373482725,0.32300922500259205,238
642,6.701772197962154,0.3240266064239044,229
643,6.086726108824874,0.28009496262988637,243
644,6.085262855831037,0.2948190757969787,242
645,7.984060846560846,0.2996556265510158,231
646,8.795437641723355,0.2993021243094545,245
647,6.1804967727063165,0.2847470993013426,241
648,6.917482492997199,0.30481240129187553,238
649,5.984335901027078,0.29613731999661985,238
650,7.0229673342870775,0.2802124780691711,233
651,11.030960351377018,0.31508124908982826,234
652,10.783780400572246,0.2837746716834823,233
653,7.485170093000489,0.30620251628301115,227
654,9.204768897996358,0.3058213979009534,244
655,8.687972789115646,0.3031586123089156,245
656,9.878690476190476,0.31501982847413984,231
657,9.622883101851851,0.3255076828486855,240
658,7.5946807284462885,0.2742722100116468,241
659,6.90110177404295,0.2849387675104347,238
660,8.918751157407407,0.2799421501707471,240
661,10.986178861788618,0.3128783108763047,246
662,6.592285137701804,0.3074898517673869,234
663,6.795719907407407,0.3192208139179256,240
